CNPJ,Valor_corrigido,Anomalia,Centroide,Clusters,Silhueta,Davies_Bouldin
01912390000139,344.12,0,328.50750000000005,6,0.7527211862602008,0.25506212390485533
01912390000139,773.23,0,773.23,6,0.7527211862602008,0.25506212390485533
01912390000139,709.77,0,709.77,6,0.7527211862602008,0.25506212390485533
01912390000139,124.19,0,133.08666666666667,6,0.7527211862602008,0.25506212390485533
01912390000139,183.13,0,168.16866666666672,6,0.7527211862602008,0.25506212390485533
01912390000139,158.04,0,168.16866666666672,6,0.7527211862602008,0.25506212390485533
01912390000139,171.68,0,168.16866666666672,6,0.7527211862602008,0.25506212390485533
01912390000139,329.95,0,328.50750000000005,6,0.7527211862602008,0.25506212390485533
01912390000139,465.69,0,455.25,6,0.7527211862602008,0.25506212390485533
01912390000139,162.2,0,168.16866666666672,6,0.7527211862602008,0.25506212390485533
01912390000139,160.36,0,168.16866666666672,6,0.7527211862602008,0.25506212390485533
01912390000139,126.41,0,133.08666666666667,6,0.7527211862602008,0.25506212390485533
01912390000139,425.58,1,455.25,6,0.7527211862602008,0.25506212390485533
01912390000139,158.52,0,168.16866666666672,6,0.7527211862602008,0.25506212390485533
01912390000139,157.84,0,168.16866666666672,6,0.7527211862602008,0.25506212390485533
01912390000139,165.42,0,168.16866666666672,6,0.7527211862602008,0.25506212390485533
01912390000139,148.97,0,133.08666666666667,6,0.7527211862602008,0.25506212390485533
01912390000139,125.67,0,133.08666666666667,6,0.7527211862602008,0.25506212390485533
01912390000139,196.0,1,168.16866666666672,6,0.7527211862602008,0.25506212390485533
01912390000139,166.38,0,168.16866666666672,6,0.7527211862602008,0.25506212390485533
01912390000139,161.4,0,168.16866666666672,6,0.7527211862602008,0.25506212390485533
01912390000139,166.05,0,168.16866666666672,6,0.7527211862602008,0.25506212390485533
01912390000139,173.36,0,168.16866666666672,6,0.7527211862602008,0.25506212390485533
01912390000139,302.42,0,328.50750000000005,6,0.7527211862602008,0.25506212390485533
01912390000139,135.92,0,133.08666666666667,6,0.7527211862602008,0.25506212390485533
01912390000139,171.27,0,168.16866666666672,6,0.7527211862602008,0.25506212390485533
01912390000139,474.48,0,455.25,6,0.7527211862602008,0.25506212390485533
01912390000139,137.36,0,133.08666666666667,6,0.7527211862602008,0.25506212390485533
02012862000160,1757.17,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,2452.05,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,860.63,0,705.9252631578948,6,0.5995503484543143,0.48156606582209155
02012862000160,1175.57,0,705.9252631578948,6,0.5995503484543143,0.48156606582209155
02012862000160,1961.83,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,240.02,0,705.9252631578948,6,0.5995503484543143,0.48156606582209155
02012862000160,8305.12,0,8559.0,6,0.5995503484543143,0.48156606582209155
02012862000160,6756.45,0,6388.984166666666,6,0.5995503484543143,0.48156606582209155
02012862000160,6715.9,0,6388.984166666666,6,0.5995503484543143,0.48156606582209155
02012862000160,1364.91,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,1073.8,0,705.9252631578948,6,0.5995503484543143,0.48156606582209155
02012862000160,3188.2,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,2112.64,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,2536.37,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,3076.02,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,2152.99,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,2617.69,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,2443.77,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,2671.42,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,823.54,0,705.9252631578948,6,0.5995503484543143,0.48156606582209155
02012862000160,2896.2,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,1700.39,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,917.63,0,705.9252631578948,6,0.5995503484543143,0.48156606582209155
02012862000160,3075.24,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,5683.3,0,6388.984166666666,6,0.5995503484543143,0.48156606582209155
02012862000160,3640.17,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,3147.66,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,2020.27,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,4365.41,0,4600.240588235294,6,0.5995503484543143,0.48156606582209155
02012862000160,450.15,0,705.9252631578948,6,0.5995503484543143,0.48156606582209155
02012862000160,4549.99,0,4600.240588235294,6,0.5995503484543143,0.48156606582209155
02012862000160,4354.97,0,4600.240588235294,6,0.5995503484543143,0.48156606582209155
02012862000160,2013.4,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,3041.42,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,4157.4,0,4600.240588235294,6,0.5995503484543143,0.48156606582209155
02012862000160,5490.69,1,4600.240588235294,6,0.5995503484543143,0.48156606582209155
02012862000160,3299.58,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,4168.0,0,4600.240588235294,6,0.5995503484543143,0.48156606582209155
02012862000160,765.81,0,705.9252631578948,6,0.5995503484543143,0.48156606582209155
02012862000160,7095.16,1,6388.984166666666,6,0.5995503484543143,0.48156606582209155
02012862000160,2241.31,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,1008.54,0,705.9252631578948,6,0.5995503484543143,0.48156606582209155
02012862000160,1276.23,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,4575.63,0,4600.240588235294,6,0.5995503484543143,0.48156606582209155
02012862000160,5832.42,0,6388.984166666666,6,0.5995503484543143,0.48156606582209155
02012862000160,2363.83,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,3373.43,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,4307.69,0,4600.240588235294,6,0.5995503484543143,0.48156606582209155
02012862000160,5742.37,0,6388.984166666666,6,0.5995503484543143,0.48156606582209155
02012862000160,668.42,0,705.9252631578948,6,0.5995503484543143,0.48156606582209155
02012862000160,1366.21,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,1742.1,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,2633.44,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,3492.85,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,3578.08,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,1325.04,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,1849.65,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,402.03,0,705.9252631578948,6,0.5995503484543143,0.48156606582209155
02012862000160,1710.25,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,314.35,0,705.9252631578948,6,0.5995503484543143,0.48156606582209155
02012862000160,1148.2,0,705.9252631578948,6,0.5995503484543143,0.48156606582209155
02012862000160,3054.16,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,291.1,0,705.9252631578948,6,0.5995503484543143,0.48156606582209155
02012862000160,1640.23,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,3007.54,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,3291.01,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,4660.92,0,4600.240588235294,6,0.5995503484543143,0.48156606582209155
02012862000160,5909.43,0,6388.984166666666,6,0.5995503484543143,0.48156606582209155
02012862000160,882.75,0,705.9252631578948,6,0.5995503484543143,0.48156606582209155
02012862000160,1674.04,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,1632.83,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,3127.57,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,680.7,0,705.9252631578948,6,0.5995503484543143,0.48156606582209155
02012862000160,6319.9,0,6388.984166666666,6,0.5995503484543143,0.48156606582209155
02012862000160,300.28,0,705.9252631578948,6,0.5995503484543143,0.48156606582209155
02012862000160,927.54,0,705.9252631578948,6,0.5995503484543143,0.48156606582209155
02012862000160,3046.69,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,1326.85,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,481.52,0,705.9252631578948,6,0.5995503484543143,0.48156606582209155
02012862000160,5344.36,1,4600.240588235294,6,0.5995503484543143,0.48156606582209155
02012862000160,3629.46,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,5094.03,0,4600.240588235294,6,0.5995503484543143,0.48156606582209155
02012862000160,3244.56,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,4441.7,0,4600.240588235294,6,0.5995503484543143,0.48156606582209155
02012862000160,2780.54,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,3233.67,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,1412.27,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,1753.4,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,4970.07,0,4600.240588235294,6,0.5995503484543143,0.48156606582209155
02012862000160,2863.29,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,3613.47,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,3119.34,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,6700.47,0,6388.984166666666,6,0.5995503484543143,0.48156606582209155
02012862000160,3011.04,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,7787.44,1,8559.0,6,0.5995503484543143,0.48156606582209155
02012862000160,2634.85,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,4510.98,0,4600.240588235294,6,0.5995503484543143,0.48156606582209155
02012862000160,1430.53,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,2696.16,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,1925.02,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,3040.4,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,7094.37,0,6388.984166666666,6,0.5995503484543143,0.48156606582209155
02012862000160,6560.82,0,6388.984166666666,6,0.5995503484543143,0.48156606582209155
02012862000160,1338.04,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,2252.85,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,9584.44,1,8559.0,6,0.5995503484543143,0.48156606582209155
02012862000160,1587.83,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,3615.1,0,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,4570.77,0,4600.240588235294,6,0.5995503484543143,0.48156606582209155
02012862000160,1230.07,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,1615.49,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02012862000160,3823.04,1,3085.5851428571427,6,0.5995503484543143,0.48156606582209155
02012862000160,4088.59,0,4600.240588235294,6,0.5995503484543143,0.48156606582209155
02012862000160,6257.22,0,6388.984166666666,6,0.5995503484543143,0.48156606582209155
02012862000160,4552.89,0,4600.240588235294,6,0.5995503484543143,0.48156606582209155
02012862000160,1494.54,0,1709.0736666666667,6,0.5995503484543143,0.48156606582209155
02530487000220,41.23,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,31.41,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,47.12,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,17.15,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,78.79,0,68.86815789473684,8,0.5529663505901191,0.48875534041235447
02530487000220,20.27,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,51.65,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,54.92,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,39.36,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,50.23,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,30.79,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,35.36,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,14.35,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,87.03,0,100.6722727272727,8,0.5529663505901191,0.48875534041235447
02530487000220,52.11,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,67.51,0,68.86815789473684,8,0.5529663505901191,0.48875534041235447
02530487000220,14.12,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,10.91,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,70.59,0,68.86815789473684,8,0.5529663505901191,0.48875534041235447
02530487000220,93.43,0,100.6722727272727,8,0.5529663505901191,0.48875534041235447
02530487000220,28.91,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,57.69,0,68.86815789473684,8,0.5529663505901191,0.48875534041235447
02530487000220,28.91,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,37.99,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,14.71,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,16.76,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,172.56,0,177.80428571428573,8,0.5529663505901191,0.48875534041235447
02530487000220,60.25,0,68.86815789473684,8,0.5529663505901191,0.48875534041235447
02530487000220,64.19,0,68.86815789473684,8,0.5529663505901191,0.48875534041235447
02530487000220,31.08,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,22.83,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,50.23,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,22.2,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,40.59,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,22.45,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,34.79,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,48.71,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,19.49,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,187.92,0,177.80428571428573,8,0.5529663505901191,0.48875534041235447
02530487000220,36.39,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,39.12,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,252.87,0,250.63,8,0.5529663505901191,0.48875534041235447
02530487000220,104.09,0,100.6722727272727,8,0.5529663505901191,0.48875534041235447
02530487000220,22.41,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,76.82,0,68.86815789473684,8,0.5529663505901191,0.48875534041235447
02530487000220,56.46,0,68.86815789473684,8,0.5529663505901191,0.48875534041235447
02530487000220,117.79,1,100.6722727272727,8,0.5529663505901191,0.48875534041235447
02530487000220,35.85,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,134.95,0,139.5546666666667,8,0.5529663505901191,0.48875534041235447
02530487000220,61.16,0,68.86815789473684,8,0.5529663505901191,0.48875534041235447
02530487000220,34.53,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,140.16,0,139.5546666666667,8,0.5529663505901191,0.48875534041235447
02530487000220,86.01,0,100.6722727272727,8,0.5529663505901191,0.48875534041235447
02530487000220,75.43,0,68.86815789473684,8,0.5529663505901191,0.48875534041235447
02530487000220,77.03,0,68.86815789473684,8,0.5529663505901191,0.48875534041235447
02530487000220,35.97,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,91.91,0,100.6722727272727,8,0.5529663505901191,0.48875534041235447
02530487000220,26.69,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,68.9,0,68.86815789473684,8,0.5529663505901191,0.48875534041235447
02530487000220,72.97,0,68.86815789473684,8,0.5529663505901191,0.48875534041235447
02530487000220,40.74,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,134.42,0,139.5546666666667,8,0.5529663505901191,0.48875534041235447
02530487000220,37.44,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,225.54,1,250.63,8,0.5529663505901191,0.48875534041235447
02530487000220,77.58,0,68.86815789473684,8,0.5529663505901191,0.48875534041235447
02530487000220,136.15,0,139.5546666666667,8,0.5529663505901191,0.48875534041235447
02530487000220,36.8,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,35.93,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,189.11,0,177.80428571428573,8,0.5529663505901191,0.48875534041235447
02530487000220,47.5,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,280.13,1,250.63,8,0.5529663505901191,0.48875534041235447
02530487000220,52.59,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,65.77,0,68.86815789473684,8,0.5529663505901191,0.48875534041235447
02530487000220,106.55,0,100.6722727272727,8,0.5529663505901191,0.48875534041235447
02530487000220,82.82,0,68.86815789473684,8,0.5529663505901191,0.48875534041235447
02530487000220,93.01,0,100.6722727272727,8,0.5529663505901191,0.48875534041235447
02530487000220,43.58,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,65.07,0,68.86815789473684,8,0.5529663505901191,0.48875534041235447
02530487000220,27.32,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,98.84,0,100.6722727272727,8,0.5529663505901191,0.48875534041235447
02530487000220,35.39,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,134.98,0,139.5546666666667,8,0.5529663505901191,0.48875534041235447
02530487000220,32.91,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,170.74,0,177.80428571428573,8,0.5529663505901191,0.48875534041235447
02530487000220,82.08,0,68.86815789473684,8,0.5529663505901191,0.48875534041235447
02530487000220,59.35,0,68.86815789473684,8,0.5529663505901191,0.48875534041235447
02530487000220,45.2,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,310.81,0,312.315,8,0.5529663505901191,0.48875534041235447
02530487000220,97.47,0,100.6722727272727,8,0.5529663505901191,0.48875534041235447
02530487000220,25.45,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,53.76,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,29.18,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,32.28,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,103.92,0,100.6722727272727,8,0.5529663505901191,0.48875534041235447
02530487000220,51.4,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,200.77,1,177.80428571428573,8,0.5529663505901191,0.48875534041235447
02530487000220,42.09,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,67.3,0,68.86815789473684,8,0.5529663505901191,0.48875534041235447
02530487000220,150.11,0,139.5546666666667,8,0.5529663505901191,0.48875534041235447
02530487000220,35.88,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,35.88,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,26.86,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,112.77,0,100.6722727272727,8,0.5529663505901191,0.48875534041235447
02530487000220,28.47,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,33.05,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,39.74,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,97.79,0,100.6722727272727,8,0.5529663505901191,0.48875534041235447
02530487000220,138.27,0,139.5546666666667,8,0.5529663505901191,0.48875534041235447
02530487000220,32.8,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,66.47,0,68.86815789473684,8,0.5529663505901191,0.48875534041235447
02530487000220,148.92,0,139.5546666666667,8,0.5529663505901191,0.48875534041235447
02530487000220,49.39,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,106.46,0,100.6722727272727,8,0.5529663505901191,0.48875534041235447
02530487000220,152.91,0,139.5546666666667,8,0.5529663505901191,0.48875534041235447
02530487000220,34.64,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
02530487000220,23.63,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,86.85,0,100.6722727272727,8,0.5529663505901191,0.48875534041235447
02530487000220,29.07,0,25.04098039215686,8,0.5529663505901191,0.48875534041235447
02530487000220,164.54,0,177.80428571428573,8,0.5529663505901191,0.48875534041235447
02530487000220,94.77,0,100.6722727272727,8,0.5529663505901191,0.48875534041235447
02530487000220,45.77,0,43.40641509433963,8,0.5529663505901191,0.48875534041235447
